pres,temp1,umid,temp2,V450,B500,G550,Y570,O600,R650,temps1,temps2,lumina
992.3322762100654,3.8646667542029207,81.37318263360406,3.2907329338328832,117.08779599794397,103.90405841038866,102.34951361137523,96.07174011912404,102.15180387969713,90.508573342339,3.8646667542029207,3.2907329338328832,612.5116079635545
992.8701486883579,3.960308231956795,74.36775851577164,5.80248651578805,167.17497683876198,146.6596735006543,147.69944336055045,136.9466018345171,149.64329548416288,126.3622610024089,3.960308231956795,5.80248651578805,874.962265222436
993.2001986638467,4.042366804160009,67.86490437801365,7.842721526696124,207.45486882432073,177.00032716862714,184.42565956909922,166.6034949480669,190.21915119776315,153.13060664656433,4.042366804160009,7.842721526696124,1079.321346115233
993.3509053436012,4.107458028082211,62.869005958542616,8.827326905892042,224.48528806486308,185.5737838084996,199.9063172555784,175.14240432345903,208.62329827572188,161.88813509889349,4.107458028082211,8.827326905892042,1156.0923638923562
993.4335974313183,4.196608346055249,60.049173699453206,8.609917003441327,211.49655773491907,169.6984322196287,187.6825934065156,159.50109206526727,196.45824128384058,149.1142215228626,4.196608346055249,8.609917003441327,1074.4025224799216
993.5914889406718,4.3461931052704905,59.92099338492632,7.443808667685269,172.16316136495107,134.35702049463063,151.23852335180115,124.91700189178178,157.54881663637227,118.68563486937077,4.3461931052704905,7.443808667685269,859.3493483135246
993.9299194138771,4.535679017462086,62.74970897645512,5.751927881489044,119.44254750948956,90.22314804411641,102.91230372001331,82.61326677758281,106.43469061159729,80.46377580337702,4.535679017462086,5.751927881489044,582.5284547354711
994.4689294325456,4.6874795037181265,68.16236856602868,3.911272724498435,69.67105444980824,49.501946777245024,58.094599883620006,44.85302549439669,60.58777676246554,45.91945870206917,4.6874795037181265,3.911272724498435,329.06669541070136
995.1438843622826,4.725325215119923,74.92768763218999,2.1800558564154784,35.11214274003939,21.26357271434349,27.981658161272655,19.885560686849914,31.470899507879267,23.068269690348686,4.725325215119923,2.1800558564154784,159.21250399325007
995.8478357001479,4.639505680739615,81.33568018446668,0.7319049938655423,19.223396864946054,8.314653679904183,15.182793049125678,9.294879914068154,20.222612389165093,13.523942572702218,4.639505680739615,0.7319049938655423,86.18104509109321
996.4847786854111,4.497651149226961,86.05750252898908,-0.31897190456158087,17.127064917702405,7.109352216341861,14.531097045987067,8.851871402741871,20.070875742498494,13.192467461546165,4.497651149226961,-0.31897190456158087,81.30253932089443
997.0024200895606,4.3893239446753824,88.83369519955848,-0.9535406216481093,20.355379335956556,10.715748793328117,17.92628926416773,12.000329808507693,22.662620282687662,15.827559310392097,4.3893239446753824,-0.9535406216481093,99.93100425362431
997.3930745049101,4.354378120184867,90.39650822435011,-1.2827337566126327,22.36634547715814,13.105798006280821,19.58013904333812,13.74760519144241,23.29607309700426,16.954058643514088,4.354378120184867,-1.2827337566126327,109.5290882705768
997.6737123726729,4.3594003287002066,91.6814274284343,-1.4949868255150642,21.360197248902566,12.183911931676008,18.349099962365926,12.75967436861616,21.92932348089702,15.727238555454264,4.3594003287002066,-1.4949868255150642,102.81375508531872
997.8647742354275,4.340097776414984,93.02344358328774,-1.7258372402281565,19.292150693856435,9.784430395939133,16.396604779259107,10.77933005449465,20.671957465899062,13.983987738997477,4.340097776414984,-1.7258372402281565,91.40887174896358
997.9802826749129,4.265733279374923,94.03902056968498,-1.96501000927117,18.704688979692897,8.963979287425495,16.059552978975653,10.21040644275282,20.82789689298177,13.72748873858665,4.265733279374923,-1.96501000927117,88.96330651005468
998.0295599254274,4.1641258287121365,94.23890597557636,-2.1033642593955912,20.117200967785898,10.834831124619313,17.584258387080418,11.759316775239654,21.875991423688333,15.14327674840554,4.1641258287121365,-2.1033642593955912,97.74500518659116
998.024249543154,4.087622742512854,93.71895977529876,-2.085418498308597,21.733765709908432,13.463547128577126,19.15270037580965,13.802652384497542,22.406062680445473,16.52652591926895,4.087622742512854,-2.085418498308597,107.4864389898413
997.9849633590026,4.058839031587336,93.20787636402086,-2.0091431337209436,21.28397586968149,13.72267774013752,18.711910950610708,13.880153352033886,21.5020597013551,15.951844112306752,4.058839031587336,-2.0091431337209436,105.4368405324739
997.9440679031258,4.052128696811275,93.38169488810745,-2.043757677806243,18.44198690345891,10.651445388647979,16.065415597120378,11.24152159926507,19.4872017695441,13.335427323770197,4.052128696811275,-2.043757677806243,89.58917137355121
997.940973509087,4.0274734325967625,94.0801255212401,-2.2113755617117885,16.18406189880657,7.637217181028561,13.907392294430458,8.617115230701103,18.187871725676516,11.423484115479091,4.0274734325967625,-2.2113755617117885,76.29264049107428
998.006720001854,3.9790643640525083,94.18353392511654,-2.236808802798981,20.25547856580333,11.510206210028464,17.30605866677069,11.779718826303288,21.166141795098383,15.017286834843972,3.9790643640525083,-2.236808802798981,97.33093547648502
998.1407581003228,3.9466770315177104,92.31713289499973,-1.6463529508840788,36.8558120478519,28.825901174799338,31.789917251641963,26.771448488759116,33.43443078442215,28.747741569020953,3.9466770315177104,-1.6463529508840788,186.68944939737625
998.2931580297512,3.9775494950829695,87.80895398017302,-0.09050217047533682,69.34384886120493,61.5630487297995,60.54920271707911,56.12944368406021,59.507559607840314,54.40199537320299,3.9775494950829695,-0.09050217047533682,361.74715938556625
998.3702331138618,4.078514680153499,81.1329060497982,2.3445199342510374,115.2734723248729,104.8551158535754,101.69295035267957,96.21875657734827,99.72159393806255,89.03356765575285,4.078514680153499,2.3445199342510374,607.0491801357578
