Timestamp,pres,temp1,umid,temp2,V450,B500,G550,Y570,O600,R650,temps1,temps2,lumina
1/23/2022 7:00,993.2894043,13.1984375,57.76306152,13.0140625,6.905853284,3.887941706,3.725809896,4.004079461,6.559579122,5.912312239,13.1984375,13.0140625,30.99557571
1/23/2022 8:00,993.5433045,13.32552083,57.52868652,13.14583333,7.165087869,4.028018365,3.846141289,4.142076751,6.802176664,6.138061062,13.32552083,13.14583333,32.121562
1/23/2022 9:00,993.7972046,13.45260417,57.29431152,13.27760417,7.424322454,4.168095024,3.966472681,4.28007404,7.044774206,6.363809884,13.45260417,13.27760417,33.24754829
1/23/2022 10:00,994.0511048,13.5796875,57.05993652,13.409375,7.68355704,4.308171684,4.086804074,4.41807133,7.287371748,6.589558706,13.5796875,13.409375,34.37353458
1/23/2022 11:00,994.3050049,13.70677083,56.82556152,13.54114583,7.942791625,4.448248343,4.207135467,4.556068619,7.529969291,6.815307528,13.70677083,13.54114583,35.49952087
1/23/2022 12:00,994.5589051,13.83385417,56.59118652,13.67291667,8.202026211,4.588325002,4.327466859,4.694065909,7.772566833,7.04105635,13.83385417,13.67291667,36.62550716
1/23/2022 13:00,994.8128052,13.9609375,56.35681152,13.8046875,8.461260796,4.728401661,4.447798252,4.832063198,8.015164375,7.266805172,13.9609375,13.8046875,37.75149345
1/23/2022 14:00,995.2542725,12.4140625,55.22460938,12.59375,9.451583862,9.07566452,7.492982388,7.52766037,9.030860901,8.657856941,12.4140625,12.59375,51.23660898
1/23/2022 15:00,996.1813354,14.7890625,59.60693359,17.5546875,4.767055511,4.348891735,3.405780554,3.390095472,4.061556816,3.999559402,14.7890625,17.5546875,23.97293949
1/23/2022 16:00,997.7426758,13.2421875,60.80627441,14.1796875,1.842601299,1.658116698,1.165309787,1.122969151,1.268393159,1.339317918,13.2421875,14.1796875,8.396708012
1/23/2022 17:00,999.0840454,12.2890625,63.07067871,12.9609375,0.009002937,0.006515194,0.003977167,0.00353135,0.003680057,0.005748145,12.2890625,12.9609375,0.03245485
1/23/2022 18:00,1000.238464,11.90625,63.08898926,12.4921875,0,0,0,0,0,0,11.90625,12.4921875,0
1/23/2022 19:00,1000.855774,11.1953125,63.2232666,11.4765625,0,0,0,0,0,0,11.1953125,11.4765625,0
1/23/2022 20:00,1001.596924,11.1875,63.10119629,11.46875,0,0,0,0,0,0,11.1875,11.46875,0
